week,ac_week,season,ili,inf_A,inf_B,inf_all,inf_neg,inf_H3N2,inf_H1N1,inf_A_ns,num_spec,pn,pn_lb,pn_ub,pp,pp_lb,pp_ub,pA,pA_lb,pA_ub,pB,pB_lb,pB_ub,pH3,pH3_lb,pH3_ub,pH1,pH1_lb,pH1_ub
16/5/2011,1,1,52,5,0,5,0,3,2,0,258,0.980620155,0.9528073,0.992843631,0.019379845,0.007156369,0.0471927,0.019379845,0.007156369,0.0471927,0,0,0.01828768,0.011347445,0.002700391,0.028135521,0.007960299,0.000970526,0.022403664
23/5/2011,1,1,55,6,0,6,0,4,1,1,339,0.982300885,0.959954652,0.992785107,0.017699115,0.007214893,0.040045348,0.017699115,0.007214893,0.040045348,0,0,0.013967566,0.014264113,0.004841679,0.027052116,0.003477831,0.000140094,0.013258267
16/4/2012,1,1,75,16,4,20,0,13,3,0,398,0.949748744,0.922172936,0.968234583,0.050251256,0.031765417,0.077827064,0.040201005,0.023929972,0.065818314,0.010050251,0.003224344,0.027322399,0.032390508,0.018088508,0.050744053,0.007519879,0.001704649,0.018551772
23/4/2012,1,1,73,13,4,17,0,12,1,0,345,0.950724638,0.920775311,0.970135105,0.049275362,0.029864895,0.079224689,0.037681159,0.021075333,0.065176997,0.011594203,0.003720537,0.031464087,0.034943013,0.017733027,0.054374816,0.002884564,6.22824010235789e-05,0.010857593
30/4/2012,1,1,39,14,10,24,0,13,1,0,403,0.94044665,0.911472316,0.960666014,0.05955335,0.039333986,0.088527684,0.034739454,0.019872818,0.058981449,0.024813896,0.012658349,0.046642627,0.032319703,0.017571142,0.049570396,0.002466274,6.02061067946861e-05,0.008796888
7/5/2012,1,1,57,12,7,19,0,11,1,0,422,0.954976303,0.929342611,0.971922304,0.045023697,0.028077696,0.070657389,0.028436019,0.015474685,0.050516284,0.016587678,0.007287669,0.035404096,0.025792719,0.012989661,0.042127313,0.002413653,5.65074533304032e-05,0.008275712
14/5/2012,1,1,94,15,12,27,0,13,2,0,508,0.946850394,0.922632959,0.9640282,0.053149606,0.0359718,0.077367041,0.029527559,0.017228124,0.049346346,0.023622047,0.012845503,0.042061629,0.025776341,0.013733547,0.041653154,0.003825317,0.00057504,0.010750304
21/5/2012,1,1,140,27,11,38,0,26,1,0,562,0.932384342,0.907546259,0.951103292,0.067615658,0.048896708,0.092453741,0.048042705,0.032493909,0.070031303,0.019572954,0.010325623,0.035829139,0.046406226,0.030334332,0.064562685,0.001685451,3.45581599331288e-05,0.006258011
15/4/2013,1,1,106,4,0,4,0,2,2,0,276,0.985507246,0.960799995,0.995347312,0.014492754,0.004652688,0.039200005,0.014492754,0.004652688,0.039200005,0,0,0.01711156,0.007168577,0.000973406,0.020235324,0.007291708,0.000699809,0.019396649
22/4/2013,1,1,39,3,0,3,0,1,2,0,306,0.990196078,0.969205307,0.997464608,0.009803922,0.002535392,0.030794693,0.009803922,0.002535392,0.030794693,0,0,0.015454988,0.003248004,0.000114454,0.012280475,0.006697161,0.000751373,0.01849112
29/4/2013,1,1,57,1,0,1,0,1,0,0,297,0.996632997,0.978426165,0.999824217,0.003367003,0.000175783,0.021573835,0.003367003,0.000175783,0.021573835,0,0,0.015917274,0.003316817,7.86567942982881e-05,0.01243746,0,0,0
6/5/2013,1,1,65,2,2,4,0,1,1,0,288,0.986111111,0.962407407,0.995541577,0.013888889,0.004458423,0.037592593,0.006944444,0.001203746,0.027601338,0.006944444,0.001203746,0.027601338,0.003487643,8.50490699581267e-05,0.01198919,0.003453834,6.84390576893401e-05,0.012670785
13/5/2013,1,1,64,4,3,7,0,4,0,0,289,0.975778547,0.948587673,0.989345563,0.024221453,0.010654437,0.051412327,0.01384083,0.004442964,0.037464571,0.010380623,0.002684744,0.032578634,0.014210172,0.003803641,0.030674216,0,0,0
20/5/2013,1,1,80,9,1,10,0,7,1,1,388,0.974226804,0.951579766,0.98685031,0.025773196,0.01314969,0.048420234,0.023195876,0.011361621,0.045142914,0.00257732,0.000134551,0.016566434,0.020391023,0.008540236,0.036345271,0.002677293,8.45541822374171e-05,0.010505008
10/11/2014,1,1,110,21,5,26,0,12,8,1,320,0.91875,0.881817127,0.945239865,0.08125,0.054760135,0.118182873,0.065625,0.042067908,0.10006686,0.015625,0.005766448,0.038184848,0.03970562,0.021724174,0.063712828,0.026678824,0.011969449,0.04663175
27/7/2015,1,1,292,61,93,154,591,52,8,1,746,0.793565684,0.762351592,0.821702745,0.206434316,0.178297255,0.237648408,0.081769437,0.063588574,0.104380347,0.124664879,0.102252935,0.151030628,0.070660462,0.053595904,0.090095068,0.010955553,0.004413699,0.018879713
3/2/2014,1,1,49,29,2,31,0,24,5,0,210,0.852380952,0.795443046,0.896041264,0.147619048,0.103958736,0.204556954,0.138095238,0.095890948,0.193953191,0.00952381,0.001651314,0.037649165,0.114529773,0.076712172,0.159852618,0.023565379,0.007646424,0.049133073
10/2/2014,1,1,81,25,1,26,0,18,7,0,148,0.824324324,0.751306019,0.880047644,0.175675676,0.119952356,0.248693981,0.168918919,0.11428322,0.241223434,0.006756757,0.000352805,0.042712497,0.120988864,0.076475684,0.184513978,0.045817171,0.019104907,0.087718801
17/2/2014,1,1,70,13,3,16,0,9,3,1,213,0.924882629,0.878689729,0.955053948,0.075117371,0.044946052,0.121310271,0.061032864,0.034258344,0.104454087,0.014084507,0.003644527,0.043964458,0.04600241,0.0211434,0.076927865,0.016138363,0.003454412,0.035853932
24/2/2014,1,1,84,20,13,33,0,11,9,0,270,0.877777778,0.831252258,0.913210059,0.122222222,0.086789941,0.168747742,0.074074074,0.046982494,0.113806242,0.048148148,0.026972602,0.082886685,0.041077928,0.021029611,0.070145853,0.033039641,0.016497375,0.060864754
14/9/2015,1,1,242,102,79,181,549,92,6,4,730,0.752054795,0.718754693,0.782658523,0.247945205,0.217341477,0.281245307,0.139726027,0.115826586,0.167499504,0.108219178,0.087080905,0.133583007,0.130985818,0.10816373,0.157624618,0.008503539,0.002831662,0.015976831
10/10/2011,1,1,97,56,11,67,0,40,16,0,602,0.888704319,0.860169753,0.912147903,0.111295681,0.087852097,0.139830247,0.093023256,0.071597454,0.119793115,0.018272425,0.009637605,0.033470792,0.066062875,0.047759512,0.088483586,0.026733433,0.015355653,0.039566492
17/10/2011,1,1,90,28,5,33,0,14,14,0,499,0.933867735,0.907436995,0.953369406,0.066132265,0.046630594,0.092563005,0.056112224,0.038276214,0.081061011,0.01002004,0.003694702,0.024618078,0.028348835,0.015721254,0.044170865,0.028192172,0.014948739,0.044592411
21/9/2015,1,1,206,117,72,189,491,103,12,2,680,0.722058824,0.686453677,0.755114862,0.277941176,0.244885138,0.313546323,0.172058824,0.144869133,0.203027942,0.105882353,0.084268075,0.132064266,0.153933784,0.124724473,0.183313349,0.017877576,0.00953414,0.029524037
28/9/2015,1,1,140,68,45,113,385,54,10,4,498,0.773092369,0.73324523,0.808645122,0.226907631,0.191354878,0.26675477,0.136546185,0.10825391,0.170586492,0.090361446,0.067345941,0.119895473,0.115022533,0.089499015,0.144738381,0.021067157,0.010064512,0.036764605
5/10/2015,1,1,80,58,27,85,387,51,5,2,472,0.819915254,0.781581692,0.852926709,0.180084746,0.147073291,0.218418308,0.122881356,0.095328824,0.156738588,0.05720339,0.038735827,0.083175206,0.112128476,0.084808845,0.139394511,0.010955135,0.003872936,0.023233904
12/10/2015,1,1,88,49,19,68,338,44,5,0,406,0.832512315,0.791785593,0.866796161,0.167487685,0.133203839,0.208214407,0.120689655,0.091423503,0.157339711,0.04679803,0.029191539,0.07339661,0.1078451,0.078469822,0.141082964,0.01221767,0.004275171,0.025287778
19/10/2015,1,1,54,27,14,41,321,20,5,2,362,0.886740331,0.848416814,0.916602859,0.113259669,0.083397141,0.151583186,0.074585635,0.050621461,0.107931252,0.038674033,0.022136665,0.065550531,0.05991192,0.036595898,0.084109389,0.014516346,0.005212695,0.030429964
23/5/2016,1,1,91,26,7,33,860,7,14,5,893,0.963045913,0.94791214,0.97403608,0.036954087,0.02596392,0.05208786,0.029115342,0.019488881,0.042976744,0.007838746,0.003439126,0.016837265,0.009637628,0.003951718,0.018119677,0.019485928,0.011497819,0.03042114
24/10/2011,1,1,82,10,3,13,0,8,2,0,468,0.972222222,0.951736331,0.984486992,0.027777778,0.015513008,0.048263669,0.021367521,0.010894383,0.0402408,0.006410256,0.001656988,0.020235455,0.017026348,0.007325964,0.031261589,0.004135669,0.000611958,0.012050353
31/10/2011,1,1,66,13,4,17,0,9,4,0,452,0.962389381,0.939264333,0.977243399,0.037610619,0.022756601,0.060735667,0.028761062,0.016064528,0.049949818,0.008849558,0.002838626,0.024091343,0.020331101,0.009437459,0.034271392,0.00890152,0.002475975,0.019736401
7/11/2011,1,1,81,18,2,20,0,18,0,0,373,0.946380697,0.917050598,0.9660895,0.053619303,0.0339105,0.082949402,0.048257373,0.029691636,0.076585523,0.00536193,0.000929275,0.021382539,0.048762769,0.028966057,0.071005045,0,0,0
14/11/2011,1,1,76,15,7,22,0,14,0,1,410,0.946341463,0.918662591,0.965281076,0.053658537,0.034718924,0.081337409,0.036585366,0.021368333,0.060964773,0.017073171,0.007501544,0.036427493,0.036342395,0.021499673,0.056466322,0,0,0
8/10/2012,1,1,78,10,7,17,0,8,2,0,450,0.962222222,0.938998223,0.977141706,0.037777778,0.022858294,0.061001777,0.022222222,0.011331669,0.041830734,0.015555556,0.006833095,0.033226025,0.017422447,0.008054904,0.032422079,0.004405358,0.000417061,0.01274762
15/10/2012,1,1,48,9,6,15,0,9,0,0,448,0.966517857,0.944135347,0.980453133,0.033482143,0.019546867,0.055864653,0.020089286,0.009835163,0.039169499,0.013392857,0.005455769,0.030409263,0.019996268,0.009314083,0.035353956,0,0,0
22/10/2012,1,1,48,4,3,7,0,4,0,0,374,0.981283422,0.960113644,0.991774235,0.018716578,0.008225765,0.039886356,0.010695187,0.003431585,0.02905424,0.00802139,0.002073907,0.025261558,0.010682511,0.003129406,0.022781381,0,0,0
29/10/2012,1,1,77,0,2,2,0,0,0,0,326,0.993865031,0.975574473,0.998936661,0.006134969,0.001063339,0.024425527,0,0,0.014517995,0.006134969,0.001063339,0.024425527,0,0,0,0,0,0
5/11/2012,1,1,69,10,3,13,0,8,0,2,365,0.964383562,0.938336556,0.980085726,0.035616438,0.019914274,0.061663444,0.02739726,0.013981852,0.051425358,0.008219178,0.002125101,0.025876938,0.027278937,0.013349192,0.047178366,0,0,0
12/11/2012,1,1,58,10,1,11,0,8,1,1,385,0.971428571,0.94793965,0.984906309,0.028571429,0.015093691,0.05206035,0.025974026,0.013252571,0.048792137,0.002597403,0.0001356,0.016694175,0.022805662,0.010193359,0.039270406,0.002961931,5.58240710857572e-05,0.00982464
7/10/2013,1,1,105,64,18,82,0,32,30,2,512,0.83984375,0.804516482,0.869954876,0.16015625,0.130045124,0.195483518,0.125,0.098242022,0.157532,0.03515625,0.02159034,0.056058118,0.065004262,0.045236878,0.087805651,0.060451956,0.041072541,0.08347782
14/10/2013,1,1,40,46,7,53,0,30,15,1,520,0.898076923,0.868024342,0.92207737,0.101923077,0.07792263,0.131975658,0.088461538,0.066139224,0.117054796,0.013461538,0.005911293,0.028796988,0.059003832,0.040677817,0.08062954,0.029695776,0.016481904,0.045610775
30/5/2016,1,1,123,35,12,47,805,6,18,11,852,0.944835681,0.926754324,0.958772486,0.055164319,0.041227514,0.073245676,0.041079812,0.029189554,0.057268688,0.014084507,0.007647951,0.025194344,0.010136368,0.004154719,0.019341559,0.030839157,0.01946474,0.043466949
6/6/2016,1,1,94,39,9,48,746,9,13,17,794,0.939546599,0.920052299,0.954649123,0.060453401,0.045350877,0.079947701,0.049118388,0.035600417,0.067157761,0.011335013,0.005541693,0.022216451,0.019991708,0.009272727,0.032182364,0.029179189,0.017403609,0.043015821
13/6/2016,1,1,110,52,12,64,788,10,26,16,852,0.924882629,0.904567108,0.941258506,0.075117371,0.058741494,0.095432892,0.061032864,0.046331517,0.079817308,0.014084507,0.007647951,0.025194344,0.016917075,0.008594076,0.026987626,0.04381228,0.030162656,0.059688124
20/6/2016,1,1,109,63,14,77,897,19,17,27,974,0.920944559,0.901737169,0.936745056,0.079055441,0.063254944,0.098262831,0.064681725,0.050426045,0.082470462,0.014373717,0.008197642,0.02461877,0.03431354,0.021566675,0.047450291,0.030512741,0.019300818,0.043801111
27/6/2016,1,1,106,92,24,116,950,22,26,44,1066,0.891181989,0.870561761,0.908922838,0.108818011,0.091077162,0.129438239,0.08630394,0.070470846,0.105190131,0.022514071,0.014797009,0.033837159,0.039437079,0.025759296,0.055103821,0.046946431,0.032368287,0.06221485
4/7/2016,1,1,116,99,33,132,1052,22,25,52,1184,0.888513514,0.868864345,0.905590837,0.111486486,0.094409163,0.131135655,0.083614865,0.068777334,0.101217314,0.027871622,0.019561102,0.039371383,0.039256478,0.025900877,0.053113128,0.044456464,0.029659483,0.059398907
30/3/2020,1,1,62,12,3,15,2694,0,4,8,2709,0.994462901,0.990655141,0.996780651,0.005537099,0.003219349,0.009344859,0.004429679,0.002401825,0.007960692,0.00110742,0.00028605,0.00352324,0,0,0,0.004475058,0.002256259,0.00719183
21/10/2013,1,1,58,38,4,42,0,21,17,0,363,0.884297521,0.845765707,0.914448183,0.115702479,0.085551817,0.154234293,0.104683196,0.076038684,0.141964106,0.011019284,0.003535744,0.029923567,0.05726756,0.03649666,0.082153869,0.047376159,0.027078824,0.068406771
28/10/2013,1,1,128,39,8,47,0,22,14,3,369,0.872628726,0.833240271,0.904036291,0.127371274,0.095963709,0.166759729,0.105691057,0.077116437,0.142737218,0.021680217,0.010115379,0.043950097,0.065039642,0.041601181,0.091319467,0.0411699,0.022649786,0.063162471
4/11/2013,1,1,83,26,6,32,0,14,11,1,309,0.896440129,0.855634798,0.927053311,0.103559871,0.072946689,0.144365202,0.084142395,0.056731469,0.122289646,0.019417476,0.007917522,0.043871505,0.047249878,0.025416725,0.072578013,0.036245129,0.019146859,0.0617722
11/11/2013,1,1,106,17,8,25,0,10,7,0,294,0.914965986,0.875530558,0.943137865,0.085034014,0.056862135,0.124469442,0.057823129,0.035089261,0.092669365,0.027210884,0.012706994,0.054963185,0.034070952,0.017164983,0.057083564,0.023749726,0.010499515,0.043515709
6/10/2014,1,1,107,41,17,58,0,21,17,3,482,0.87966805,0.846445576,0.906674151,0.12033195,0.093325849,0.153554424,0.085062241,0.062426919,0.114529114,0.03526971,0.021333007,0.057005488,0.046715393,0.02997489,0.067948752,0.038007402,0.022726449,0.05797484
13/10/2014,1,1,121,17,12,29,0,16,1,0,386,0.924870466,0.89270014,0.94826225,0.075129534,0.05173775,0.10729986,0.044041451,0.026672435,0.070949018,0.031088083,0.016924792,0.055157213,0.041310611,0.024601128,0.062428369,0.002588519,9.18434028576053e-05,0.009323448
20/10/2014,1,1,47,17,11,28,0,11,6,0,402,0.930348259,0.89974504,0.952404711,0.069651741,0.047595289,0.10025496,0.042288557,0.025604341,0.068170039,0.027363184,0.014452697,0.049889706,0.027728268,0.014249952,0.045859147,0.014942035,0.005578455,0.027953082
27/10/2014,1,1,116,14,10,24,0,7,7,0,378,0.936507937,0.905727905,0.958042278,0.063492063,0.041957722,0.094272095,0.037037037,0.021194456,0.062820169,0.026455026,0.013499005,0.049682533,0.018239987,0.007085919,0.035824843,0.018051331,0.007581796,0.033075524
3/11/2014,1,1,110,7,18,25,0,3,4,0,337,0.925816024,0.89106912,0.950465848,0.074183976,0.049534152,0.10893088,0.020771513,0.009131873,0.044199737,0.053412463,0.032887813,0.084609026,0.008890856,0.001885651,0.020646081,0.011867047,0.003594094,0.025011717
15/6/2015,1,1,177,23,49,72,421,23,0,0,493,0.853955375,0.818951149,0.883309507,0.146044625,0.116690493,0.181048851,0.046653144,0.030467577,0.070222892,0.099391481,0.075111271,0.130101859,0.046415102,0.029730406,0.067790561,0,0,0
22/6/2015,1,1,202,23,59,82,403,19,3,1,485,0.830927835,0.793896993,0.862598002,0.169072165,0.137401998,0.206103007,0.04742268,0.030973356,0.071364437,0.121649485,0.094575462,0.154878685,0.041056262,0.025629661,0.061139223,0.006534431,0.001488206,0.015259106
29/6/2015,1,1,220,35,111,146,456,32,3,0,602,0.757475083,0.720809261,0.790796895,0.242524917,0.209203105,0.279190739,0.058139535,0.04139608,0.080731826,0.184385382,0.154670222,0.218209723,0.05263956,0.036569926,0.071440583,0.005010306,0.000955123,0.011778638
6/7/2015,1,1,226,42,88,130,485,36,6,0,615,0.788617886,0.753755511,0.81980721,0.211382114,0.18019279,0.246244489,0.068292683,0.05021905,0.091941905,0.143089431,0.116884385,0.173854875,0.058906765,0.041668844,0.07779499,0.009765339,0.003644584,0.019668861
13/7/2015,1,1,231,40,92,132,502,36,4,0,634,0.791798107,0.757654816,0.822339331,0.208201893,0.177660669,0.242345184,0.063091483,0.045997002,0.085665158,0.14511041,0.119108131,0.175509621,0.056344574,0.040025783,0.074718022,0.006283085,0.001477205,0.014705082
20/7/2015,1,1,246,49,106,155,542,38,7,4,697,0.777618364,0.744523265,0.807599657,0.222381636,0.192400343,0.255476735,0.070301291,0.052958129,0.092531188,0.152080344,0.126670829,0.181405987,0.059890408,0.043676201,0.079158351,0.010931393,0.004784855,0.020566902
29/2/2016,1,1,38,21,8,29,273,0,21,0,302,0.90397351,0.863610474,0.933691863,0.09602649,0.066308137,0.136389526,0.069536424,0.044599705,0.105895957,0.026490066,0.012368966,0.053532364,0,0,0,0.070333376,0.043492653,0.101718773
22/5/2017,1,1,57,26,15,41,789,7,8,11,830,0.95060241,0.932989421,0.963895994,0.04939759,0.036104006,0.067010579,0.031325301,0.020974155,0.046210216,0.018072289,0.010526714,0.030344312,0.014594443,0.006002664,0.026050946,0.016459368,0.008196269,0.027993695
29/5/2017,1,1,71,20,7,27,905,8,5,7,932,0.971030043,0.957549794,0.980454071,0.028969957,0.019545929,0.042450206,0.021459227,0.013510873,0.03355743,0.00751073,0.003295044,0.016136546,0.012971268,0.006211256,0.02236082,0.008551941,0.002730761,0.015148776
5/6/2017,1,1,89,24,7,31,781,9,4,11,812,0.96182266,0.94560803,0.973488233,0.03817734,0.026511767,0.05439197,0.02955665,0.019443685,0.044329373,0.00862069,0.003782659,0.01850633,0.020454275,0.010846999,0.032054616,0.00926291,0.002838382,0.01844316
12/6/2017,1,1,71,32,19,51,842,12,8,12,893,0.942889138,0.925060389,0.95678561,0.057110862,0.04321439,0.074939611,0.035834267,0.025028746,0.050795978,0.021276596,0.013224329,0.033666511,0.021515461,0.012034085,0.032660919,0.014586649,0.006807964,0.023527626
19/6/2017,1,1,82,61,27,88,989,13,15,33,1077,0.918291551,0.89990271,0.933623178,0.081708449,0.066376822,0.10009729,0.056638812,0.043934415,0.072599852,0.025069638,0.016905969,0.036774128,0.026586045,0.015340452,0.039283527,0.030262906,0.018440045,0.044610464
26/6/2017,1,1,114,59,23,82,948,11,17,31,1029,0.920310982,0.901628534,0.935775659,0.079689018,0.064224341,0.098371466,0.057337221,0.044281811,0.07379711,0.022351798,0.014549702,0.03389414,0.022781604,0.011885646,0.035891833,0.034681128,0.023058067,0.048625521
21/5/2018,1,1,103,18,6,24,984,1,5,12,1004,0.976095618,0.964088038,0.984286355,0.023904382,0.015713645,0.035911962,0.017928287,0.010983378,0.028765272,0.005976096,0.002431603,0.013651939,0.002956798,0.000116369,0.009753391,0.014824681,0.007377514,0.0240785
28/5/2018,1,1,101,20,4,24,946,2,11,7,969,0.975232198,0.962800394,0.98371693,0.024767802,0.01628307,0.037199606,0.020639835,0.012993512,0.032284926,0.004127967,0.001323174,0.011298745,0.003179509,0.000434037,0.008011716,0.017382841,0.009355914,0.026872464
4/6/2018,1,1,83,25,0,25,1094,8,12,5,1119,0.977658624,0.966699312,0.985184171,0.022341376,0.014815829,0.033300688,0.022341376,0.014815829,0.033300688,0,0,0.004265141,0.008916636,0.003742062,0.015936797,0.013503924,0.006758318,0.02103934
11/6/2018,1,1,94,37,7,44,1086,3,27,7,1129,0.961027458,0.947584715,0.971222223,0.038972542,0.028777777,0.052415285,0.032772365,0.023494238,0.045352577,0.006200177,0.002719527,0.013333559,0.003259075,0.000750368,0.007720463,0.029539126,0.020785816,0.040009107
18/6/2018,1,1,110,39,2,41,1193,2,24,13,1229,0.966639544,0.954592984,0.975661623,0.033360456,0.024338377,0.045407016,0.031733116,0.022953754,0.043550296,0.001627339,0.00028192,0.006540975,0.002363921,0.000289437,0.006551034,0.029207327,0.020283948,0.039053543
25/6/2018,1,1,79,70,2,72,1165,6,41,23,1235,0.941700405,0.926765854,0.953811392,0.058299595,0.046188608,0.073234146,0.056680162,0.044744863,0.071450487,0.001619433,0.00028055,0.006509306,0.007131959,0.002825776,0.01362484,0.04953462,0.036912077,0.063090169
20/5/2019,1,1,320,640,46,686,2038,390,15,235,2727,0.748441511,0.731627106,0.764549091,0.251558489,0.235450909,0.268372894,0.234690136,0.218984974,0.251150313,0.016868354,0.012512939,0.02263403,0.225827815,0.210646635,0.241944247,0.008721518,0.004851959,0.01302009
27/5/2019,1,1,330,655,52,707,2176,394,6,255,2885,0.754939341,0.73873505,0.770458138,0.245060659,0.229541862,0.26126495,0.227036395,0.211949957,0.242857007,0.018024263,0.013621287,0.023754399,0.223761411,0.20764272,0.239688597,0.003381596,0.001392656,0.006646246
3/6/2019,1,1,320,844,68,912,2223,471,9,364,3119,0.707598589,0.69122499,0.723456323,0.292401411,0.276543677,0.30877501,0.270599551,0.255140102,0.286629177,0.02180186,0.017092698,0.027724037,0.265015628,0.248492918,0.280631704,0.005050841,0.002415684,0.008747866
10/6/2019,1,1,285,746,96,842,2479,365,5,376,3320,0.746385542,0.731153757,0.761042026,0.253614458,0.238957974,0.268846243,0.224698795,0.210676963,0.239363719,0.028915663,0.023601359,0.035347481,0.221620578,0.208266687,0.235939424,0.003055131,0.000963511,0.006227592
17/6/2019,1,1,283,782,109,891,2433,345,10,427,3324,0.731949458,0.716477131,0.746880944,0.268050542,0.253119056,0.283522869,0.235258724,0.221002932,0.25013209,0.032791817,0.027119501,0.039569445,0.228486946,0.214329398,0.243868202,0.006689274,0.003235871,0.010971974
24/6/2019,1,1,283,862,140,1002,2563,355,3,504,3565,0.718934081,0.703806203,0.733586167,0.281065919,0.266413833,0.296193797,0.241795231,0.227885499,0.256266363,0.039270687,0.033245485,0.046309477,0.239455897,0.226090027,0.253939354,0.002022667,0.000432763,0.004678501
7/3/2016,1,1,31,22,4,26,258,4,18,0,284,0.908450704,0.867225071,0.938213175,0.091549296,0.061786825,0.132774929,0.077464789,0.050287716,0.116544044,0.014084507,0.00452135,0.038113547,0.013804039,0.004227195,0.030626031,0.062974284,0.03862101,0.096400296
14/3/2016,1,1,25,16,6,22,267,4,12,0,289,0.923875433,0.88542368,0.95059154,0.076124567,0.04940846,0.11457632,0.055363322,0.033029092,0.090105275,0.020761246,0.008467251,0.046856063,0.014087982,0.004216773,0.029949691,0.041597804,0.021918054,0.067983754
21/3/2016,1,1,28,21,7,28,241,11,10,0,269,0.895910781,0.851565833,0.928550017,0.104089219,0.071449983,0.148434167,0.078066914,0.050131174,0.118556253,0.026022305,0.011449876,0.0551629,0.040525977,0.019874262,0.067717006,0.036612623,0.017997284,0.06265167
28/3/2016,1,1,44,7,5,12,269,3,4,0,281,0.957295374,0.924654841,0.976709421,0.042704626,0.023290579,0.075345159,0.024911032,0.010958971,0.052849652,0.017793594,0.006568992,0.043395151,0.010622172,0.002310307,0.024555427,0.014122317,0.003853979,0.029215918
4/4/2016,1,1,68,14,6,20,284,2,12,0,304,0.934210526,0.898639311,0.958321197,0.065789474,0.041678803,0.101360689,0.046052632,0.026389394,0.0778092,0.019736842,0.008048152,0.044581426,0.006448481,0.000899431,0.018146181,0.039147946,0.021471638,0.063027317
27/2/2017,1,1,55,25,2,27,548,21,0,4,408,0.933823529,0.904015068,0.955135427,0.066176471,0.044864573,0.095984932,0.06127451,0.040843566,0.090312353,0.004901961,0.000849515,0.019567205,0.061286061,0.040050666,0.086506124,0,0,0
18/5/2020,1,1,26,0,0,0,3383,0,0,0,3383,1,0.998585939,1,0,0,0.001414061,0,0,0.001414061,0,0,0.001414061,0,0,0,0,0,0
25/5/2020,1,1,41,0,0,0,3465,0,0,0,3465,1,0.998619366,1,0,0,0.001380634,0,0,0.001380634,0,0,0.001380634,0,0,0,0,0,0
1/6/2020,1,1,42,0,0,0,3502,0,0,0,3502,1,0.998633937,1,0,0,0.001366063,0,0,0.001366063,0,0,0.001366063,0,0,0,0,0,0
8/6/2020,1,1,42,0,0,0,2743,0,0,0,2743,1,0.998256476,1,0,0,0.001743524,0,0,0.001743524,0,0,0.001743524,0,0,0,0,0,0
15/6/2020,1,1,77,0,1,1,3604,0,0,0,3605,0.999722607,0.99820035,0.99998552,0.000277393,1.4480099454178e-05,0.00179965,0,0,0.001327075,0.000277393,1.4480099454178e-05,0.00179965,0,0,0,0,0,0
22/6/2020,1,1,60,0,0,0,3464,0,0,0,3464,1,0.998618968,1,0,0,0.001381032,0,0,0.001381032,0,0,0.001381032,0,0,0,0,0,0
6/3/2017,1,1,47,18,2,20,508,14,2,2,364,0.945054945,0.915037533,0.965244575,0.054945055,0.034755425,0.084962467,0.049450549,0.030430984,0.078445305,0.005494505,0.000952265,0.021905112,0.042907819,0.024845592,0.066564005,0.006148638,0.000773904,0.016997517
13/3/2017,1,1,41,30,2,32,463,19,2,9,342,0.906432749,0.869239992,0.93417576,0.093567251,0.06582424,0.130760008,0.087719298,0.060909948,0.124126526,0.005847953,0.00101356,0.023296875,0.078797236,0.052236154,0.113930316,0.008075107,0.000878232,0.02241414
20/3/2017,1,1,51,34,2,36,509,18,5,11,545,0.933944954,0.90886501,0.952686828,0.066055046,0.047313172,0.09113499,0.062385321,0.044209878,0.086959397,0.003669725,0.000635882,0.014686607,0.048612712,0.031526013,0.06931211,0.01367717,0.004386089,0.025952112
27/3/2017,1,1,69,32,8,40,662,15,3,14,692,0.942196532,0.921426319,0.957884015,0.057803468,0.042115985,0.078573681,0.046242775,0.032339913,0.065383455,0.011560694,0.005385268,0.023591252,0.038788099,0.024282846,0.054809111,0.008046595,0.001841176,0.016928788
3/4/2017,1,1,57,15,6,21,596,9,1,5,617,0.965964344,0.947565952,0.978277258,0.034035656,0.021722742,0.052434048,0.024311183,0.014173697,0.040715638,0.009724473,0.00395911,0.022146531,0.021871258,0.011888569,0.034787642,0.002502904,5.17525207388516e-05,0.008426297
26/2/2018,1,1,40,23,14,37,541,13,5,5,405,0.908641975,0.875222859,0.934048777,0.091358025,0.065951223,0.124777141,0.056790123,0.037138689,0.085216756,0.034567901,0.019774173,0.058694517,0.041015751,0.023615241,0.063688866,0.015624483,0.005269094,0.032607189
5/3/2018,1,1,58,27,5,32,557,14,4,9,405,0.920987654,0.889181184,0.944517099,0.079012346,0.055482901,0.110818816,0.066666667,0.045199805,0.09668287,0.012345679,0.004553882,0.030264878,0.051986247,0.032091285,0.075582096,0.014872784,0.0042791,0.03025413
12/3/2018,1,1,33,16,6,22,534,8,7,1,367,0.940054496,0.909312539,0.961179634,0.059945504,0.038820366,0.090687461,0.04359673,0.025964231,0.071282998,0.016348774,0.006663015,0.03703104,0.022660909,0.010160368,0.039730779,0.020591409,0.00817782,0.037013006
19/3/2018,1,1,52,18,10,28,544,8,8,2,572,0.951048951,0.929148287,0.966639398,0.048951049,0.033360602,0.070851713,0.031468531,0.019315485,0.050244625,0.017482517,0.008908194,0.032994836,0.01580214,0.007257705,0.026564569,0.015890369,0.006932235,0.028188584
26/3/2018,1,1,53,22,3,25,506,8,11,3,529,0.952741021,0.930062215,0.968557293,0.047258979,0.031442707,0.069937785,0.041587902,0.026864421,0.06328027,0.005671078,0.00146577,0.017921524,0.017305718,0.007955483,0.031336464,0.024276241,0.012404766,0.040616397
