"","week","ac_week","season","ili","inf_A","inf_B","inf_all","inf_neg","inf_H3N2","inf_H1N1","inf_A_ns","num_spec","pn","pn_lb","pn_ub","pp","pp_lb","pp_ub","pA","pA_lb","pA_ub","pB","pB_lb","pB_ub","pH3","pH3_lb","pH3_ub","pH1","pH1_lb","pH1_ub"
"42",2017-10-23,1,1,272,6,1,7,10,2,4,0,17,0.588235294117647,0.3345350189874,0.805721087435949,0.411764705882353,0.194278912564051,0.665464981012601,0.352941176470588,0.152592359012394,0.61379594273215,0.0588235294117647,0.00307828130519255,0.307617998804617,0.117262039404621,0.0155164721440674,0.313150527362661,0.235852885954638,0.0708544745330172,0.473369723222086
"43",2017-10-30,1,1,255,10,0,10,12,4,6,0,22,0.545454545454545,0.326739437119625,0.749293186203661,0.454545454545455,0.250706813796339,0.673260562880375,0.454545454545455,0.250706813796339,0.673260562880375,0,0,0.184975063196665,0.179379853364128,0.0594045476394096,0.361832482440954,0.273060671164156,0.117997902413773,0.46924175722151
"44",2017-11-06,1,1,249,10,0,10,18,4,6,0,28,0.642857142857143,0.441090698932948,0.806917023909662,0.357142857142857,0.193082976090338,0.558909301067052,0.357142857142857,0.193082976090338,0.558909301067052,0,0,0.150181783030323,0.142085323562804,0.0417891719950892,0.285530694476495,0.215021594439217,0.0790474876713249,0.376800725413366
"45",2018-10-01,1,1,228,7,8,15,55,4,2,1,72,0.791666666666667,0.676681011189701,0.875001489036541,0.208333333333333,0.124998510963459,0.323318988810299,0.0972222222222222,0.0432771083969722,0.195829933883096,0.111111111111111,0.0526022444224326,0.212554575332779,0.0641753749944142,0.018381849896402,0.134865299579233,0.0332274198296391,0.00366552725572536,0.0887808445245866
"46",2018-10-08,1,1,236,7,1,8,39,3,4,0,50,0.84,0.70339463296802,0.923620442814174,0.16,0.0763795571858263,0.29660536703198,0.14,0.0627700895262104,0.273563762207525,0.02,0.00104488829442059,0.120108119892193,0.0601277160690853,0.015005835255804,0.140407564846236,0.0793003026385149,0.0230703531551513,0.173835907327293
"47",2018-10-15,1,1,272,13,7,20,31,9,4,0,53,0.622641509433962,0.478718652711487,0.748832776488565,0.377358490566038,0.251167223511435,0.521281347288513,0.245283018867925,0.141903748928869,0.385767701532464,0.132075471698113,0.0591371526969509,0.259529993716054,0.170082185772797,0.0794171302441363,0.276883486441617,0.0753822386919454,0.0235467341018173,0.170516194521172
"48",2018-10-22,1,1,293,11,2,13,48,8,2,1,61,0.786885245901639,0.659795051511371,0.877390034992889,0.213114754098361,0.122609965007111,0.340204948488629,0.180327868852459,0.0976422637652913,0.303950905040311,0.0327868852459016,0.00569928381590737,0.12356728303006,0.144787995371862,0.0641917286801613,0.244177557811669,0.0364476810351471,0.00489987388013687,0.0911851156083472
"49",2018-10-29,1,1,320,10,2,12,33,5,5,0,59,0.796610169491525,0.667967232413131,0.886136819602655,0.203389830508475,0.113863180397345,0.33203276758687,0.169491525423729,0.0885325974543882,0.294245818412156,0.0338983050847458,0.00589319668680411,0.127470385567814,0.0833147714797358,0.0311909575855203,0.16182243112805,0.0835312032627821,0.0259490457579894,0.164708035854953
"50",2018-11-05,1,1,336,28,6,34,47,20,8,0,69,0.507246376811594,0.38517702953127,0.628505715867312,0.492753623188406,0.371494284132688,0.61482297046873,0.405797101449275,0.29133903510873,0.530795466240029,0.0869565217391304,0.0358455276454194,0.186016515019921,0.290095589041786,0.189549539080498,0.406412293981154,0.115020744349376,0.0514954487657444,0.199934177082293
"51",2019-09-30,1,1,251,13,1,14,51,2,11,0,65,0.784615384615385,0.661921604718311,0.87320009920957,0.215384615384615,0.12679990079043,0.338078395281689,0.2,0.114808517204745,0.321207148290624,0.0153846153846154,0.000803602851617057,0.0940325438600079,0.031399253070773,0.00339889186808215,0.0853284764684575,0.170820629355566,0.093691629766091,0.26918334580457
"52",2019-10-07,1,1,245,8,5,13,46,4,4,0,60,0.783333333333333,0.654692061649503,0.875270800766321,0.216666666666667,0.124729199233679,0.345307938350497,0.133333333333333,0.0633596318283611,0.251441805066634,0.0833333333333333,0.031086330000212,0.191162374725776,0.0664836920767301,0.0198157295514792,0.140339157520766,0.0664339485042533,0.0202816900804033,0.146548051774047
"53",2019-10-14,1,1,288,12,0,12,59,4,8,0,71,0.830985915492958,0.719440658524929,0.905931219701633,0.169014084507042,0.094068780298367,0.280559341475071,0.169014084507042,0.094068780298367,0.280559341475071,0,0,0.0639538781476674,0.0578798111567385,0.0155286708635128,0.114697266012403,0.114933444977228,0.0518662827613418,0.196054814458358
"54",2019-10-21,1,1,300,16,0,16,47,4,12,0,63,0.746031746031746,0.618124099591546,0.84365064603775,0.253968253968254,0.15634935396225,0.381875900408454,0.253968253968254,0.15634935396225,0.381875900408454,0,0,0.0716028429692436,0.063926256141167,0.018642474007664,0.132222920736541,0.191835594981296,0.102769304687445,0.30449035786675
"55",2019-10-28,1,1,277,15,1,16,69,4,10,1,85,0.811764705882353,0.709354636135731,0.885371781783905,0.188235294117647,0.114628218216095,0.290645363864269,0.176470588235294,0.105328727587649,0.277547453854008,0.0117647058823529,0.000614425505399967,0.0729215623991101,0.0508536411505675,0.0148886751969418,0.107659779462077,0.126622152005467,0.0645115234478402,0.205546821999406
"56",2019-11-04,1,1,319,18,0,18,38,5,12,1,56,0.678571428571429,0.539088035731147,0.793516761048516,0.321428571428571,0.206483238951484,0.460911964268853,0.321428571428571,0.206483238951484,0.460911964268853,0,0,0.0799719081278883,0.0963472719655138,0.0292855356218118,0.188761639329799,0.228114155858116,0.128400982920195,0.33884171816396
"57",2020-09-28,1,1,82,0,0,0,60,0,0,0,60,1,0.925034962494233,1,0,0,0.074965037505767,0,0,0.074965037505767,0,0,0.074965037505767,0,0,0,0,0,0
"58",2020-10-05,1,1,64,0,0,0,50,0,0,0,50,1,0.911124241143729,1,0,0,0.0888757588562709,0,0,0.0888757588562709,0,0,0.0888757588562709,0,0,0,0,0,0
"59",2020-10-12,1,1,91,0,0,0,57,0,0,0,57,1,0.921341477513216,1,0,0,0.0786585224867844,0,0,0.0786585224867844,0,0,0.0786585224867844,0,0,0,0,0,0
"60",2020-10-19,1,1,77,0,0,0,55,0,0,0,55,1,0.918670104067018,1,0,0,0.0813298959329821,0,0,0.0813298959329821,0,0,0.0813298959329821,0,0,0,0,0,0
"61",2020-10-26,1,1,53,0,0,0,58,0,0,0,58,1,0.922612422754789,1,0,0,0.0773875772452111,0,0,0.0773875772452111,0,0,0.0773875772452111,0,0,0,0,0,0
"62",2020-11-02,1,1,76,0,0,0,53,0,0,0,53,1,0.91581091507368,1,0,0,0.0841890849263205,0,0,0.0841890849263205,0,0,0.0841890849263205,0,0,0,0,0,0
"63",2021-02-22,1,1,56,0,0,0,66,0,0,0,66,1,0.931470719137182,1,0,0,0.0685292808628177,0,0,0.0685292808628177,0,0,0.0685292808628177,0,0,0,0,0,0
"64",2021-03-01,1,1,79,0,0,0,84,0,0,0,84,1,0.945505869281512,1,0,0,0.0544941307184876,0,0,0.0544941307184876,0,0,0.0544941307184876,0,0,0,0,0,0
"65",2021-03-08,1,1,72,0,0,0,84,0,0,0,84,1,0.945505869281512,1,0,0,0.0544941307184876,0,0,0.0544941307184876,0,0,0.0544941307184876,0,0,0,0,0,0
"66",2021-03-15,1,1,70,0,0,0,77,0,0,0,77,1,0.940789981209261,1,0,0,0.0592100187907391,0,0,0.0592100187907391,0,0,0.0592100187907391,0,0,0,0,0,0
"67",2021-03-22,1,1,85,0,0,0,56,0,0,0,56,1,0.920028091872112,1,0,0,0.0799719081278883,0,0,0.0799719081278883,0,0,0.0799719081278883,0,0,0,0,0,0
"68",2021-03-29,1,1,66,0,0,0,59,0,0,0,59,1,0.923842951889494,1,0,0,0.0761570481105059,0,0,0.0761570481105059,0,0,0.0761570481105059,0,0,0,0,0,0
"69",2021-04-05,1,1,46,0,0,0,72,0,0,0,72,1,0.936888855800872,1,0,0,0.0631111441991278,0,0,0.0631111441991278,0,0,0.0631111441991278,0,0,0,0,0,0
"70",2022-02-21,1,1,153,3,0,3,67,3,0,0,70,0.957142857142857,0.871642908942241,0.988866175233977,0.0428571428571429,0.0111338247660226,0.128357091057759,0.0428571428571429,0.0111338247660226,0.128357091057759,0,0,0.0648194222189876,0.0435147791455558,0.0105029186707749,0.100322828765296,0,0,0
"71",2022-02-28,1,1,44,7,0,7,53,7,0,0,60,0.883333333333333,0.768230742721794,0.947898178797519,0.116666666666667,0.052101821202481,0.231769257278206,0.116666666666667,0.052101821202481,0.231769257278206,0,0,0.074965037505767,0.118162037733619,0.0512486823991856,0.20657421811909,0,0,0
"72",2022-03-07,1,1,61,1,0,1,50,1,0,0,51,0.980392156862745,0.882071832946145,0.998975616759885,0.0196078431372549,0.00102438324011463,0.117928167053855,0.0196078431372549,0.00102438324011463,0.117928167053855,0,0,0.0872566166604063,0.0198683282477676,0.000647470793556597,0.075374373987572,0,0,0
"73",2022-03-14,1,1,47,1,0,1,48,1,0,0,49,0.979591836734694,0.877629849850437,0.998933768984758,0.0204081632653061,0.00106623101524159,0.122370150149563,0.0204081632653061,0.00106623101524159,0.122370150149563,0,0,0.0905561225068773,0.0196674800939134,0.000384467174827829,0.0760169206204996,0,0,0
"74",2022-03-21,1,1,35,0,0,0,38,0,0,0,38,1,0.885665613198072,1,0,0,0.114334386801928,0,0,0.114334386801928,0,0,0.114334386801928,0,0,0,0,0,0
"75",2022-03-28,1,1,30,1,0,1,50,1,0,0,51,0.980392156862745,0.882071832946145,0.998975616759885,0.0196078431372549,0.00102438324011463,0.117928167053855,0.0196078431372549,0.00102438324011463,0.117928167053855,0,0,0.0872566166604063,0.0195481337988373,0.00045546176676992,0.076988946226311,0,0,0
"76",2023-02-20,1,1,90,47,10,57,206,41,6,0,263,0.783269961977186,0.727561772045534,0.830514126755611,0.216730038022814,0.169485873244389,0.272438227954466,0.178707224334601,0.135448702969316,0.23159163579237,0.0380228136882129,0.0194368678876977,0.0709535392147697,0.155654403550658,0.113088358764217,0.202856297761099,0.0228703059584261,0.00906154545165144,0.0449933159221536
"77",2023-02-27,1,1,73,61,14,75,189,51,10,0,265,0.716981132075472,0.657978343302043,0.769569240315121,0.283018867924528,0.230430759684879,0.342021656697957,0.230188679245283,0.181860223233577,0.286511930702321,0.0528301886792453,0.0303041448604524,0.0890000275312368,0.192766181557145,0.145599806432837,0.242973537320049,0.0379437561224702,0.0198310801279365,0.0634584643065988
"78",2023-03-06,1,1,99,89,16,105,210,70,19,0,315,0.666666666666667,0.611247686575891,0.7179479639232,0.333333333333333,0.2820520360768,0.388752313424109,0.282539682539683,0.234185882559753,0.336299527166407,0.0507936507936508,0.0302824392929081,0.0828163524587758,0.2220271477578,0.178080169403933,0.263949612525109,0.0611537845071279,0.0374399525222467,0.0870892412975993
"79",2023-03-13,1,1,57,80,17,97,279,63,17,0,376,0.742021276595745,0.694116991314446,0.784884056195743,0.257978723404255,0.215115943804258,0.305883008685554,0.212765957446809,0.173187531076839,0.258339518214394,0.0452127659574468,0.0273864609066254,0.0728039213110716,0.166710638373255,0.132159337704555,0.204380287671041,0.0451644945921651,0.0261201720549739,0.0689357379481451
"80",2023-03-20,1,1,92,78,13,91,271,51,27,0,362,0.748618784530387,0.700032343870416,0.79182381171487,0.251381215469613,0.20817618828513,0.299967656129584,0.215469613259669,0.174951004551658,0.262156906463116,0.0359116022099447,0.0200802091085486,0.0621661339045756,0.139857645827085,0.109033373567722,0.178983930909012,0.0751436442182501,0.0497060780954423,0.10323005292896
"81",2023-03-27,1,1,135,73,16,89,277,45,28,0,366,0.756830601092896,0.708926280601234,0.799234970206493,0.243169398907104,0.200765029793506,0.291073719398766,0.199453551912568,0.160483175329233,0.244874001980072,0.0437158469945355,0.0260356272822346,0.0714744237534065,0.122366955527546,0.0912052878525519,0.160467927649025,0.076818956450067,0.0515127034851687,0.104525489675427
"82",2010-01-04,1,1,0,93,1,94,0,0,87,6,179,0.474860335195531,0.400290954568503,0.550525982425316,0.525139664804469,0.449474017574684,0.599709045431497,0.519553072625698,0.443973773375831,0.594279735275458,0.00558659217877095,0.000291689922147114,0.0354797945211962,0,0,0,0.519602967456079,0.448317526447683,0.591365576444173
